x1 x2 group
0.773156248859435 0.127309863781929 1
-0.663189082555253 -0.163044338615696 1
0.0551665592781163 0.17146056693137 1
0.0610409121649988 0.0466494829429295 1
0.306206418022531 0.380171551399661 1
-0.366176109628382 -0.26682071219067 1
0.142397836522088 0.0014169332557524 1
-0.278857721959981 0.631902294727656 1
0.0651448764923712 -0.114616424666225 1
0.143853575167741 -0.0816118967208069 1
-0.161231287401715 -0.272429374353533 1
0.879944098567938 -0.438545983683426 1
0.264263798236304 -0.0943665147034416 1
-0.303462523691817 0.0879629999139913 1
0.181369138760987 -0.210617921366156 1
-0.0315110574661964 0.0963914118170474 1
0.414613990150544 -0.0349263309738775 1
-0.981794047082876 2.13170160792611 2
-1.97479838470162 -0.682812575272282 2
0.859598248713919 2.05300369587832 2
-1.57673935473637 2.49337623420134 2
2.28818326366749 1.87165877468776 2
0.494303459607169 1.95568169100761 2
-2.55706739723894 1.04734725265387 2
1.39890366587227 2.48485716094463 2
0.0915241754242649 -2.23276691959443 2
0.350627021946379 2.45896563583789 2
1.25161054314339 -2.64980712080448 2
-1.61670146972074 -2.41448098726967 2
-2.29251638564963 -1.88651870363236 2
-1.73476197945268 -1.62784112766561 2
-0.189751672567043 -2.45426492112419 2
-1.58533982065337 -1.47859318152401 2
-1.10929477728739 -2.45906872388026 2
-2.3031542053427 1.02551091879902 2
-2.71719906795357 0.490536219707833 2
-1.56397388220788 2.31784251420097 2
-2.39141448078191 -0.790877864473028 2
-2.81666742108932 0.177150731083717 2
1.97725530935289 1.98396756529057 2
-0.183777604608918 -2.50037434786098 2
0.98809681437279 -2.27683038287646 2
2.22588629276355 -0.284280215941812 2
0.408547086834027 -2.01941266681849 2
-1.61054197473283 -2.33297382476297 2
-1.89768350910033 -1.94884560979985 2
-2.17401434685796 0.739631922921002 2
0.262575993142177 -2.67747389512978 2
2.15667587688924 1.64103233609053 2
0.848344857749182 2.22416643413846 2
1.26462570500694 -2.50641649591694 2
-1.96729040771315 -1.0513033778714 2
-0.0616199296955065 2.96581130818743 2
-2.40335669989169 -1.68897655462414 2
2.40609321841685 0.098026361919069 2
-2.46146769093254 -0.417941791957589 2
1.47241311786279 -1.49346946573568 2
0.0378699835107506 -2.15566557573417 2
-2.08539725370796 0.437131475762708 2
-2.2756949183609 0.404818110261127 2
-0.135980721162041 -2.49693753428914 2
-2.34249166225491 0.355616715904665 2
-0.64185000427516 -2.41512742576983 2
2.04689453939107 0.81969624785148 2
1.71155594856232 1.29041906218612 2
-2.54112088816844 -1.33204783013297 2
2.10621170070296 0.0989552035625286 2
-0.9909140959004 2.57437834819597 2
-1.55203902761744 -1.35961620856307 2
-0.957041053583583 -2.62732514650557 2
0.379536811727828 2.203950153483 2
1.82478775879933 1.61146806202842 2
0.23046735594599 -2.58110473405846 2
1.96558528433657 1.88873842662157 2
0.282965205032722 2.52954979528546 2
2.36971731333134 1.00232294464833 2
-1.86832868289178 -2.30206625103305 2
-1.76943550713778 1.84808762602722 2
0.824493653754762 -2.04607301623987 2
-2.27483391029054 -0.875622352150425 2
1.38935237673224 -1.76140245244508 2
-2.21918903379343 -0.284456121437437 2
-2.15883050905164 -1.43612635799627 2
-0.411588024056281 2.40758925934654 2
1.6133480198748 -2.04940860630533 2
-0.65471002784903 2.91608404491037 2
2.14550615903739 -0.213293762247276 2
-0.905606037150888 -2.27524867725975 2
-2.3444697495563 0.451332896922238 2
-1.85060211088131 1.70818960548542 2
2.62836240057563 -1.37472102847153 2
1.13908700273691 -1.89882287675924 2
1.13933719552134 2.39050044650983 2
2.1470359963717 1.70100644891887 2
0.676992182649125 -2.26885494817857 2
-0.729075773113059 2.56197902735453 2
-1.27211632100523 -2.60509127415089 2
-1.91564902588229 1.82408003683565 2
2.80407164863766 -0.835260309450934 2
-1.9862106952553 1.74762479433374 2
-1.97761231220345 1.61659373766651 2
0.314839499528359 -2.2971813557193 2
-2.52932955415062 0.285114493103669 2
-0.597258773654822 2.19184697195556 2
2.2664642615774 0.524124531100246 2
-2.65572085399449 0.8457304681464 2
1.40411967919538 2.37496134388596 2
1.75550944127936 -2.12982879137876 2
1.55662957186189 1.6147520798053 2
2.38097304579901 -1.74380474336092 2
2.63743403780667 -1.41603573344348 2
-0.0670438157975149 2.64086461687582 2
1.00274683425691 -2.35358542351412 2
-2.59667785574763 -0.210123963077362 2
0.824880953283551 2.42814818379099 2
-2.17265386990882 0.553699280083183 2
1.82068759246939 2.17146393245245 2
